,Stn_code,Location,State_Name,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
1023,3455.0,"GROUND WATER AT ROORKEE
INDUSTRIAL AREA- 2, SUNEHRA",UTTARAKHAND,20,20,7.5,7.5,286,286,1,1,0.3,0.3,-,-,-,-,183,183,0.2,0.2,0.001,0.001
1024,3444.0,"GROUND WATER AT SANTIPURI
KICHHA- 1",UTTARAKHAND,23,32,7.1,7.5,326,330,2.4,2.7,0.3,0.3,-,-,-,-,137,227,0.4,0.4,0.001,0.001
1025,3445.0,"GROUND WATER AT SANTIPURI
KICHHA- 2",UTTARAKHAND,23,32,7.0,7.3,276,360,1.8,2,0.3,0.3,-,-,-,-,184,235,0.6,0.6,0.001,0.001
1026,3456.0,"GROUND WATER AT SELAQUI
INDUSTRIAL AREA- 1, DEHRADUN",UTTARAKHAND,19,19,6.1,6.7,149,250,1,1,0.3,0.3,2,2,2,2,91,160,0.5,0.5,0.001,0.001
1027,3457.0,"GROUND WATER AT SELAQUI
INDUSTRIAL AREA- 2, DEHRADUN",UTTARAKHAND,19,20,6.0,7.3,196,283,1,1,0.3,0.3,2,2,2,2,130,183,0.4,0.4,0.001,0.001
1028,3450.0,"GROUND WATER AT SIDCUL INDUSTRIAL AREA- 1, ROSHANABAD COLLECTORATE,
HARIDWAR",UTTARAKHAND,19,21,6.9,7.6,219,937,1,1,0.3,2.1,2,2,2,2,599,599,0.2,0.2,0.001,0.001
1029,3451.0,"GROUND WATER AT SIDCUL INDUSTRIAL AREA- 2, SALEEMPUR
CHOWK,ROORKEE,HARIDWAR",UTTARAKHAND,20,20,7.5,7.6,374,695,1,1,0.3,3.8,2,2,2,2,239,430,0.2,0.2,0.001,0.001
1030,3440.0,"GROUND WATER AT SITAR GANJ
INDUSTRIAL AREA- 1",UTTARAKHAND,23,28,7.2,7.5,400,547,2.6,3.5,0.3,0.3,2,2,2,2,216,270,0.6,0.6,0.001,0.001
1031,3441.0,GROUND WATER AT SITAR GANJ INDUSTRIAL AREA- 2,UTTARAKHAND,23,28,7.1,7.2,410,529,3.2,3.8,0.3,0.3,2,2,2,2,208,272,0.7,0.7,0.001,0.001
1032,1748.0,"HANDPUMP IN VILLAGE
DAMAUDA AT KASHIPUR NEAR M/S INDIA GLYCOLES LTD.",UTTARAKHAND,24,30,7.8,8.0,228,320,1.3,2.4,0.3,0.3,2,2,2,2,129,210,0.4,0.4,0.001,0.001
1033,2547.0,"AMTOLA ON DIAMOND
HARBOUR ROAD, 24 PARGANAS (S)",WEST BENGAL,28,30,7.4,7.5,1050,7356,1,1,0.3,1.2,2,2,5,5,554,6070,0.3,0.6,0.001,0.001
1034,1939.0,BARRAKPORE MUNICIPALITY,WEST BENGAL,30,31,7.7,8.0,381,470,1,1,0.3,0.5,2,2,2,2,238,248,0.6,0.9,0.001,0.001
1035,1772.0,"BARSAT MUNICIPALITY NORTH 24-P, WEST BENGAL",WEST BENGAL,27,32,7.1,8.0,408,856,1,1,0.3,0.3,2,4,2,5,244,530,0.3,0.4,0.001,0.001
1036,1777.0,"BEHALA CALCUTTA, WEST BENGAL",WEST BENGAL,29,30,7.1,7.6,916,1769,1,1,0.3,0.3,2,2,2,4,736,824,0.3,0.4,0.001,0.001
1037,2537.0,"BOLPUR NEAR RAILWAY
STATION",WEST BENGAL,29,30,6.9,7.9,244,614,1,1,0.38,0.4,2,2,2,2,194,500,0.2,0.6,0.001,0.001
1038,1938.0,BSIRHAT MUNICIPALITY,WEST BENGAL,27,32,8.1,8.4,1580,1881,1,1,0.3,0.3,7,9,9,10,900,934,0.3,0.4,0.001,0.015
1039,1934.0,"CENTRAL HOWRAH-RESIDENTAIL
AREA",WEST BENGAL,29,30,7.0,7.5,1958,3009,1,1,0.3,0.3,2,2,2,2,1374,1566,0.4,0.5,0.001,0.001
1040,1932.0,CENTRAL KOLKATA,WEST BENGAL,30,30,7.4,7.8,482,627,1,1,0.3,0.3,2,2,2,2,242,316,0.5,0.6,0.001,0.001
1041,1931.0,COSSIPORE - NORTH KOLKATA,WEST BENGAL,29,30,7.1,7.5,2298,2859,1,1,0.3,0.3,2,2,2,13,1956,2048,0.2,0.3,0.001,0.001
1042,1779.0,"DANKUNI (NEAR COAL
COMPLEX), WEST BENGAL",WEST BENGAL,26,29,7.5,7.5,1137,9678,1,1,0.3,0.7,2,2,2,2,554,662,0.7,1,0.001,0.012
1043,1775.0,"DHAPA CALCUTTA, WEST
BENGAL",WEST BENGAL,28,31,7.1,7.1,1462,1650,1,1,0.3,0.3,2,2,2,2,1146,1216,0.3,0.3,0.001,0.001
1044,1778.0,"DOMJUR HOWRAH, WEST
BENGAL",WEST BENGAL,29,30,7.2,7.8,634,878,1,1,0.31,0.7,2,2,2,2,434,554,0.3,0.3,0.001,0.001
1045,1768.0,"DURGAPUR TOWN, BURDWAN,
WEST BENGAL",WEST BENGAL,30,32,7.0,7.7,576,760,1,1,0.3,0.3,2,2,2,8,264,362,0.2,1.2,0.001,0.001
1046,1767.0,"DURGAPUR TOWN, NEAR IISCO,
BURDWAN, WEST BENGAL",WEST BENGAL,26,28,7.9,7.9,743,753,1,1,0.3,0.3,2,2,2,2,366,526,0.4,0.5,0.001,0.001
1047,2542.0,DWARIKA AT BISHNUPUR TOWN,WEST BENGAL,27,30,6.7,7.7,652,739,1,1,0.42,0.49,2,2,2,2,368,368,0.3,1.1,0.001,0.001
1048,1945.0,ENGLISH BAZAR- MALDAH,WEST BENGAL,25,32,7.3,7.4,1135,1398,1,1,0.3,1.08,2,2,2,2,730,820,0.7,0.9,0.001,0.013
1049,2526.0,FULBARI BARRAGE,WEST BENGAL,25,25,7.2,7.2,175,175,1,1,0.3,0.3,2,2,2,2,14,14,0.2,0.2,-,-
1050,1776.0,"GARIA CALCUTTA, WEST BENGAL",WEST BENGAL,29,29,7.5,7.7,718,912,1,1,0.3,0.44,2,2,2,2,406,498,0.6,0.7,0.001,0.001
1051,4730.0,"GROUND WATER (DUGWELL) AT
HARISHPAL MORE",WEST BENGAL,29,29,7.8,7.8,612,612,1,1,0.3,0.3,2,2,2,2,168,168,0.2,0.2,0.001,0.001
1052,4714.0,"GROUND WATER AT ANGADPUR
ANGADPUR DURGAPUR",WEST BENGAL,30,32,7.0,8.1,589,738,1,1,0.3,0.3,2,2,4,5,314,390,0.2,1.5,0.008,0.008
1053,4708.0,GROUND WATER AT BERHAMPORE,WEST BENGAL,27,28,7.3,7.4,929,938,1,1,0.3,0.3,7,9,8,12,514,636,0.5,0.5,0.001,0.023
1054,4709.0,GROUND WATER AT CHINSURA,WEST BENGAL,28,30,8.0,8.0,428,3482,1,1,0.3,0.3,2,2,2,2,230,232,0.3,0.6,0.001,0.001
1055,4716.0,"GROUND WATER AT HURALALPUR, PURULIA",WEST BENGAL,27,29,7.4,8.1,622,683,1,1,0.34,0.46,2,2,2,2,388,592,0.4,0.5,0.001,0.001
1056,4706.0,GROUND WATER AT KHARDAH,WEST BENGAL,29,29,7.9,7.9,1248,1248,1,1,0.3,0.3,2,2,2,2,624,624,0.8,0.8,0.009,0.009
1057,4721.0,"GROUND WATER AT MATIGARA
BAZAAR",WEST BENGAL,23,28,7.4,7.6,61,78,1,1,0.3,0.41,2,2,2,2,36,42,0.2,0.2,0.001,0.001
1058,4715.0,"GROUND WATER AT
MUCHIPARA DURGAPUR",WEST BENGAL,29,31,6.3,7.5,205,229,1,1,0.3,0.3,2,2,2,2,134,138,0.2,0.6,0.001,0.001
1059,4707.0,GROUND WATER AT NAIHATI,WEST BENGAL,28,28,7.7,8.1,248,419,1,1,0.3,0.32,2,2,2,2,170,208,0.3,0.4,0.001,0.001
1060,4737.0,"GROUND WATER AT SHYAMPUR
BUDGE BUDGE",WEST BENGAL,27,29,7.4,7.5,691,4213,1,1,0.5,1.2,2,2,2,2,572,2858,0.2,0.5,0.001,0.001
1061,4726.0,"GROUND WATER MIRIK
DUGWELL",WEST BENGAL,12,18,7.4,7.4,123,141,1,1,0.3,0.3,2,2,2,2,54,68,0.2,0.2,0.001,0.001
1062,2545.0,"GROUND WATER POINT AT
PURULIA RK MISSION",WEST BENGAL,27,28,7.4,7.5,434,1196,1,1,0.3,0.51,2,2,2,2,316,788,0.2,0.5,0.012,0.012
1063,2528.0,GROUND WATER POINT INSIDE BURDWAN UNIVERSITY,WEST BENGAL,29,29,6.9,8.3,320,727,1,1,0.3,0.37,2,2,2,2,128,470,0.2,0.9,0.001,0.001
1064,2529.0,"GROUND WATER POINT NEAR
BURDWAN STATION",WEST BENGAL,28,29,6.6,7.8,910,1299,1,1,0.3,0.39,2,2,2,2,490,884,0.2,1,0.01,0.01
1065,4732.0,GROUNDWATER AT ANANDA MOHAN COMMERCE COLLEGE,WEST BENGAL,26,26,7.7,7.7,194,194,1,1,0.3,0.3,2,2,2,2,92,92,0.3,0.3,-,-
1066,4733.0,"GROUNDWATER AT SUKNA
FOREST RANGE",WEST BENGAL,20,28,7.1,7.4,125,224,1,1,0.3,0.3,2,2,2,2,72,98,0.2,0.2,0.001,0.001
1067,4731.0,"GROUNDWATER AT UTTARBANGA KRISHI
VISHWAVIDYALAYA",WEST BENGAL,26,27,7.6,7.6,210,259,1,1,0.3,0.52,2,2,2,2,98,182,0.2,0.2,0.001,0.001
1068,2548.0,"HIDCO OFFICE, RAJARHAT",WEST BENGAL,26,30,7.4,7.5,253,1264,1,1.2,0.51,1.1,2,4,23,33,100,778,0.3,0.3,0.001,0.001
1069,2530.0,HOT SPRING AT BAKRESHWAR,WEST BENGAL,61,67,9.1,9.1,487,523,1,1,0.3,0.3,2,2,2,2,308,394,11.4,15.8,0.009,0.009
1070,1935.0,"INSIDE KOLKATA LEATHER
COMPLEX",WEST BENGAL,30,31,7.0,7.2,1299,1325,1,1,0.3,0.3,2,2,22,23,882,936,0.3,0.4,0.001,0.001
1071,1771.0,"KALYANI INDUSTRIAL AREA,
NADIA, WEST BENGAL",WEST BENGAL,27,28,7.4,7.9,979,1400,1,1,0.3,0.3,2,2,2,2,466,982,0.3,0.3,0.001,0.023
1072,1766.0,"MINE PIT WATER ASSANSOL, WEST BENGAL",WEST BENGAL,28,29,8.3,8.4,550,594,1,1,0.3,0.3,2,2,2,2,324,454,0.2,0.6,0.001,0.001
1073,2538.0,MOREGRAM CROSSING,WEST BENGAL,29,29,7.3,8.0,217,546,1,1,0.3,0.46,2,2,2,2,146,322,0.3,1,0.001,0.001
1074,2536.0,NALHATI RAILWAY STATION OF BIRBHUM,WEST BENGAL,28,30,7.7,8.2,684,729,1,1,0.33,0.36,2,4,2,8,422,544,0.2,1,0.001,0.001
1075,1941.0,"NEAR FLY ASH DUMPING SITE- KUNTIGHAT, BANDEL",WEST BENGAL,27,28,7.5,7.8,442,4080,1,1,0.3,0.3,2,2,2,2,244,278,0.2,0.3,0.001,0.001
1076,1933.0,"NEAR GALVANISATION UNIT,
HOWRAH",WEST BENGAL,28,29,7.1,7.5,1127,1593,1,1,0.3,0.35,2,2,2,11,798,812,0.4,0.4,0.001,0.001
1077,1940.0,"NEAR THE PHOSPHATE
COMPANY-RISHRA",WEST BENGAL,29,29,7.6,7.9,871,6464,1,1,0.3,0.6,2,2,2,2,340,482,0.6,1,0.001,0.001
1078,1937.0,RAJARHAT - NEW TOWNSHIP,WEST BENGAL,30,30,7.6,7.9,364,1769,1,1,0.3,0.4,2,2,2,2,38,1012,0.3,0.5,0.001,0.001
1079,1936.0,RESIDENTIAL AREA - SONARPUR,WEST BENGAL,28,32,7.1,7.5,790,1447,1,1,0.3,0.3,2,2,2,2,462,726,0.2,0.4,0.001,0.001
1080,1813.0,"RISHRA, WEST BENGAL",WEST BENGAL,28,30,7.8,7.8,470,2800,1,1,0.3,0.38,2,2,2,2,224,252,0.6,0.8,0.001,0.001
1081,2540.0,SATI GHAT AT BANKURA TOWN,WEST BENGAL,27,28,7.7,8.0,951,969,1,1,0.3,0.3,2,2,2,2,582,730,0.9,1,0.012,0.012
1082,2543.0,"SDO OFFICE AT BISHNUPUR
TOWN",WEST BENGAL,26,29,6.9,7.2,168,270,1,1,0.48,0.48,2,2,2,2,112,158,0.5,0.5,0.001,0.001
1083,2516.0,"SDO OFFICE, KRISHNANAGAR",WEST BENGAL,26,26,7.4,8.1,736,772,1,1,0.3,0.3,2,2,2,2,410,428,0.3,0.4,0.001,0.001
1084,2515.0,"SDO OFFICE, RANAGHAT",WEST BENGAL,26,27,7.2,7.5,593,816,1,1,0.3,0.3,2,2,2,2,342,552,0.2,0.3,0.001,0.001
1085,2533.0,SURI TOWN NEAR BUS STAND,WEST BENGAL,27,30,7.2,7.9,358,651,1,1,0.3,0.3,2,2,5,6,332,640,0.5,0.6,0.001,0.001
1086,1773.0,"TANGRA, CALCUTTA , WEST
BENGAL",WEST BENGAL,28,31,7.3,7.4,1435,1730,1,1,0.3,0.3,5,7,14,23,1358,1500,0.3,0.3,0.001,0.001
1087,1774.0,"TOPSIA CALCUTTA, WEST
BENGAL",WEST BENGAL,29,31,7.3,7.3,1705,1921,1,1,0.3,0.3,13,23,27,79,926,1470,0.2,0.3,0.001,0.001
1088,2546.0,ULUBERIA COLLEGE AT HOWRAH,WEST BENGAL,26,30,7.2,7.6,909,1090,1,1,0.3,0.8,2,2,2,2,478,478,0.2,0.3,0.001,0.001
1089,2535.0,VISVA BHARATI,WEST BENGAL,30,31,7.9,8.2,370,437,1,1,0.3,0.31,2,2,2,2,154,254,0.3,0.9,0.001,0.001
